286,51,67,36.642,-112.135,14.749,28.7,29.810,-100.563,11.014
287,51,68,41.835,-108.680,18.953,33.5,33.816,-96.965,15.420
288,51,69,46.189,-104.399,25.907,41.1,39.187,-91.126,22.553
289,52,42,31.249,-102.352,50.209,41.1,25.118,-89.246,42.903
290,52,43,39.348,-95.946,56.201,27.7,34.303,-82.187,46.754
291,52,44,48.366,-88.078,59.423,24.4,40.515,-76.835,49.315
292,52,45,57.675,-80.905,57.204,36.4,48.231,-70.615,48.736
293,52,68,52.729,-98.730,29.692,39.2,43.309,-86.919,26.160
294,52,69,56.327,-93.487,36.037,27.8,46.278,-83.128,30.917
295,53,44,57.252,-82.098,56.303,33.3,47.852,-71.267,48.198
296,53,45,66.088,-72.351,53.545,25.6,54.409,-64.784,46.008
297,53,46,73.997,-62.874,46.122,35.4,60.936,-58.118,41.071
298,53,54,70.607,-78.640,25.563,33.5,57.897,-71.434,22.773
299,53,68,61.271,-91.167,27.384,41.0,50.351,-80.888,25.002
300,53,69,64.234,-85.488,33.978,22.7,52.739,-76.357,30.673
301,54,45,73.315,-64.254,46.361,37.6,60.638,-58.704,41.239
302,54,46,78.956,-54.628,38.791,25.7,65.941,-50.157,34.904
303,54,47,83.027,-45.406,27.834,34.1,69.224,-43.245,26.902
304,54,54,76.060,-69.064,18.480,23.5,63.358,-61.204,15.962
305,54,55,79.144,-61.700,9.675,38.1,67.016,-56.908,8.529
306,54,69,71.253,-77.322,26.386,33.2,57.819,-71.037,24.230
307,55,46,82.597,-46.833,28.618,40.6,69.051,-44.387,27.402
308,55,47,84.879,-38.478,18.169,25.5,70.496,-37.975,16.757
309,55,48,85.938,-29.736,7.004,32.7,72.206,-30.061,6.322
310,55,54,79.144,-61.700,9.675,32.5,67.016,-56.908,8.529
311,55,55,82.262,-52.724,-0.987,23.4,70.279,-49.399,-0.426
312,56,47,85.938,-29.736,7.004,42.0,72.206,-30.061,6.322
313,56,48,85.772,-21.395,-5.560,25.7,71.514,-22.670,-7.766
314,56,49,84.667,-14.451,-15.320,30.8,71.449,-16.397,-14.588
315,56,55,84.393,-45.422,-12.185,31.3,70.920,-42.859,-9.802
316,57,48,84.667,-14.451,-15.320,41.1,71.449,-16.397,-14.588
317,57,49,83.078,-8.039,-26.565,25.4,68.514,-10.838,-22.744
318,57,50,82.000,-1.295,-36.866,30.0,65.820,-5.583,-29.059
319,58,49,82.000,-1.295,-36.866,41.7,65.820,-5.583,-29.059
320,58,50,81.901,4.792,-48.183,27.3,61.070,-0.284,-35.464
321,58,56,81.483,11.068,-58.151,31.9,56.965,4.966,-39.583
322,59,41,-82.172,-4.328,-38.164,41.5,-65.745,-6.941,-29.888
323,59,51,-82.103,3.156,-48.437,27.4,-61.267,-1.703,-35.522
